customer_id,age,gender,region,contract_type,tenure_months,monthly_charges,total_charges,internet_service,phone_service,multiple_lines,payment_method,churn
CUST02550,59,Female,North,Month-to-Month,6,51.57,330.48,Fiber optic,Yes,Yes,Electronic check,1
CUST02551,31,Female,North,Month-to-Month,58,75.22,4404.61,DSL,Yes,Yes,Credit card,0
CUST02552,28,Male,South,Two year,26,32.21,854.6,No,No,No phone service,Credit card,0
CUST02553,35,Female,West,Month-to-Month,12,24.43,336.23,Fiber optic,Yes,No,Electronic check,1
CUST02554,71,Male,East,One year,2,100.24,208.79,DSL,Yes,Yes,Mailed check,0
CUST02555,29,Male,East,Month-to-Month,32,32.29,1060.97,Fiber optic,Yes,No,Bank transfer,1
CUST02556,40,Male,South,Month-to-Month,50,33.74,1692.46,DSL,No,No phone service,Electronic check,0
CUST02557,29,Female,West,Month-to-Month,61,77.06,4722.78,No,Yes,Yes,Bank transfer,1
CUST02558,30,Male,West,One year,11,93.11,1072.74,Fiber optic,Yes,Yes,Mailed check,1
CUST02559,42,Male,South,Two year,68,20.8,1445.72,DSL,Yes,No,Electronic check,0
CUST02560,62,Female,North,Month-to-Month,34,64.21,2184.03,DSL,No,No phone service,Bank transfer,1
CUST02561,68,Female,West,Month-to-Month,8,83.13,706.17,DSL,Yes,Yes,Bank transfer,1
CUST02562,75,Female,East,Month-to-Month,8,93.81,775.51,Fiber optic,Yes,No,Credit card,1
CUST02563,36,Female,South,One year,15,114.79,1755.43,Fiber optic,Yes,Yes,Electronic check,0
CUST02564,72,Female,East,Month-to-Month,5,21.61,140.16,Fiber optic,Yes,Yes,Electronic check,0
CUST02565,63,Female,North,Month-to-Month,19,109.86,2096.76,Fiber optic,Yes,No,Mailed check,1
CUST02566,53,Male,South,Month-to-Month,9,116.67,1070.31,Fiber optic,No,No phone service,Electronic check,0
CUST02567,62,Female,East,Month-to-Month,57,106.58,6085.8,Fiber optic,Yes,No,Credit card,0
CUST02568,25,Male,East,Two year,54,114.89,6212.99,Fiber optic,No,No phone service,Electronic check,1
CUST02569,46,Female,North,One year,29,31.85,951.5,DSL,Yes,No,Bank transfer,0
CUST02570,72,Male,South,Month-to-Month,19,119.22,2275.36,Fiber optic,Yes,Yes,Bank transfer,0
CUST02571,70,Male,West,Month-to-Month,46,96.52,4449.99,DSL,Yes,Yes,Bank transfer,0
CUST02572,72,Female,West,Month-to-Month,62,26.95,1702.23,DSL,Yes,No,Bank transfer,1
CUST02573,49,Female,East,Month-to-Month,60,87.89,5293.51,Fiber optic,No,No phone service,Bank transfer,0
CUST02574,68,Male,North,One year,5,90.31,461.68,Fiber optic,No,No phone service,Mailed check,0
CUST02575,61,Female,East,Month-to-Month,33,82.94,2756.2,DSL,No,No phone service,Credit card,0
CUST02576,35,Female,North,Month-to-Month,55,107.47,5939.82,DSL,Yes,Yes,Electronic check,1
CUST02577,23,Male,West,Month-to-Month,19,94.88,1832.66,No,Yes,Yes,Bank transfer,0
CUST02578,35,Male,East,One year,17,36.17,659.79,DSL,Yes,No,Credit card,0
CUST02579,36,Male,East,Month-to-Month,42,45.02,1937.35,DSL,No,No phone service,Electronic check,0
CUST02580,39,Female,North,One year,22,66.34,1469.63,DSL,Yes,Yes,Credit card,0
CUST02581,54,Female,South,One year,39,59.48,2344.24,Fiber optic,Yes,Yes,Electronic check,0
CUST02582,49,Female,North,One year,27,86.3,2352.38,Fiber optic,Yes,Yes,Bank transfer,0
CUST02583,73,Female,South,One year,46,33.64,1585.8,DSL,Yes,No,Credit card,0
CUST02584,58,Male,West,Month-to-Month,28,55.43,1561.67,Fiber optic,Yes,Yes,Mailed check,1
CUST02585,76,Female,East,Month-to-Month,52,44.28,2313.86,Fiber optic,Yes,Yes,Mailed check,1
CUST02586,20,Male,East,Two year,65,49.36,3216.31,Fiber optic,No,No phone service,Credit card,0
CUST02587,45,Female,North,Two year,39,91.08,3588.73,No,Yes,Yes,Credit card,0
CUST02588,27,Female,North,One year,18,28.05,516.27,DSL,Yes,No,Bank transfer,1
CUST02589,68,Male,West,One year,22,108.73,2413.04,No,Yes,Yes,Electronic check,1
CUST02590,52,Female,West,Month-to-Month,68,84.1,5731.79,No,Yes,Yes,Mailed check,0
CUST02591,78,Female,South,Month-to-Month,11,61.17,721.98,Fiber optic,Yes,Yes,Electronic check,1
CUST02592,46,Male,West,Two year,64,68.58,4421.52,No,Yes,Yes,Electronic check,0
CUST02593,71,Female,West,Two year,71,89.82,6391.5,Fiber optic,Yes,Yes,Electronic check,0
CUST02594,32,Male,West,Month-to-Month,57,93.08,5311.36,No,Yes,No,Electronic check,0
CUST02595,50,Male,West,Month-to-Month,35,100.47,3538.39,Fiber optic,Yes,No,Credit card,1
CUST02596,24,Male,South,Month-to-Month,37,46.37,1724.75,DSL,Yes,No,Bank transfer,0
CUST02597,29,Male,West,Month-to-Month,50,105.79,5297.86,Fiber optic,No,No phone service,Mailed check,1
CUST02598,66,Female,South,Month-to-Month,30,103.06,3106.55,DSL,No,No phone service,Mailed check,1
CUST02599,47,Female,North,One year,17,105.51,1841.99,DSL,Yes,Yes,Electronic check,0
CUST02600,38,Female,East,Month-to-Month,33,28.08,946.63,Fiber optic,No,No phone service,Credit card,1
CUST02601,48,Male,North,One year,16,34.36,560.28,No,Yes,Yes,Bank transfer,0
CUST02602,75,Female,West,One year,15,82.48,1253.62,Fiber optic,No,No phone service,Mailed check,0
CUST02603,78,Female,East,One year,13,115.3,1522.79,Fiber optic,Yes,Yes,Electronic check,0
CUST02604,41,Female,West,One year,3,30.99,96.56,DSL,Yes,Yes,Electronic check,1
CUST02605,37,Female,West,Month-to-Month,24,93.89,2268.61,Fiber optic,No,No phone service,Mailed check,1
CUST02606,54,Male,North,One year,23,33.61,780.19,Fiber optic,Yes,Yes,Mailed check,0
CUST02607,21,Male,West,Month-to-Month,59,115.05,6792.47,DSL,Yes,No,Bank transfer,0
CUST02608,45,Female,North,Two year,55,100.01,5546.0,DSL,Yes,Yes,Electronic check,0
CUST02609,61,Male,West,Month-to-Month,65,48.84,3188.81,Fiber optic,No,No phone service,Electronic check,1
CUST02610,79,Female,South,Two year,32,24.76,802.78,Fiber optic,Yes,Yes,Electronic check,1
CUST02611,37,Female,East,Month-to-Month,60,63.66,3854.62,Fiber optic,Yes,No,Mailed check,1
CUST02612,77,Female,North,Month-to-Month,30,72.51,2178.17,No,Yes,Yes,Electronic check,1
CUST02613,41,Male,North,Month-to-Month,66,72.71,4847.52,No,No,No phone service,Electronic check,1
CUST02614,67,Female,East,One year,18,105.19,1942.67,Fiber optic,Yes,No,Mailed check,1
CUST02615,66,Male,North,Month-to-Month,59,118.09,7005.55,Fiber optic,Yes,No,Electronic check,0
CUST02616,68,Male,East,Month-to-Month,53,63.19,3398.42,DSL,Yes,Yes,Bank transfer,0
CUST02617,49,Female,South,One year,64,36.38,2341.13,DSL,Yes,No,Bank transfer,0
CUST02618,58,Male,West,Month-to-Month,30,57.7,1743.73,No,Yes,Yes,Electronic check,1
CUST02619,53,Male,South,Month-to-Month,18,91.21,1685.23,Fiber optic,Yes,No,Electronic check,1
CUST02620,75,Female,West,Month-to-Month,5,78.37,422.23,Fiber optic,Yes,No,Electronic check,1
CUST02621,70,Male,East,Month-to-Month,69,28.68,2015.07,DSL,Yes,No,Bank transfer,1
CUST02622,51,Male,South,One year,8,40.99,328.61,No,Yes,Yes,Credit card,0
CUST02623,53,Female,West,Month-to-Month,9,89.35,827.34,DSL,No,No phone service,Mailed check,1
CUST02624,19,Female,East,Two year,32,89.81,2887.84,DSL,Yes,No,Mailed check,0
CUST02625,32,Male,West,Month-to-Month,14,80.9,1140.3,DSL,Yes,No,Electronic check,1
CUST02626,51,Female,North,One year,13,49.4,668.14,Fiber optic,Yes,Yes,Bank transfer,0
CUST02627,53,Female,North,One year,18,36.33,667.78,Fiber optic,Yes,No,Bank transfer,1
CUST02628,23,Male,East,Two year,68,42.88,2943.01,Fiber optic,Yes,No,Bank transfer,0
CUST02629,56,Male,West,Month-to-Month,22,100.76,2220.63,DSL,No,No phone service,Electronic check,1
CUST02630,59,Female,North,Month-to-Month,20,68.86,1417.09,No,Yes,No,Mailed check,0
CUST02631,68,Male,South,Month-to-Month,15,55.12,874.28,No,Yes,No,Mailed check,0
CUST02632,68,Female,West,Two year,7,33.59,266.6,DSL,Yes,Yes,Mailed check,1
CUST02633,75,Female,West,Month-to-Month,30,59.26,1784.94,No,Yes,No,Electronic check,0
CUST02634,71,Male,North,Two year,5,61.78,346.35,No,No,No phone service,Bank transfer,1
CUST02635,78,Male,North,Month-to-Month,1,108.6,152.52,DSL,Yes,No,Credit card,1
CUST02636,29,Female,East,Month-to-Month,60,114.01,6858.92,DSL,Yes,Yes,Mailed check,0
CUST02637,20,Female,West,Month-to-Month,31,103.94,3247.83,No,No,No phone service,Electronic check,1
CUST02638,62,Female,South,Month-to-Month,20,58.82,1179.58,DSL,Yes,Yes,Credit card,1
CUST02639,35,Female,North,Two year,64,75.92,4886.26,DSL,No,No phone service,Electronic check,0
CUST02640,57,Male,West,Month-to-Month,64,104.12,6666.05,Fiber optic,Yes,Yes,Bank transfer,0
CUST02641,38,Female,North,Month-to-Month,29,25.05,744.05,Fiber optic,Yes,Yes,Electronic check,1
CUST02642,32,Male,East,Month-to-Month,10,73.28,746.71,Fiber optic,Yes,Yes,Electronic check,1
CUST02643,50,Male,West,One year,29,59.86,1745.09,Fiber optic,Yes,No,Credit card,0
CUST02644,52,Female,West,Month-to-Month,31,58.1,1843.75,Fiber optic,Yes,Yes,Mailed check,1
CUST02645,43,Male,East,Month-to-Month,30,55.01,1680.47,DSL,Yes,Yes,Credit card,1
CUST02646,25,Male,South,One year,25,84.05,2135.15,DSL,Yes,Yes,Electronic check,1
CUST02647,53,Female,North,Month-to-Month,58,61.73,3604.96,Fiber optic,Yes,No,Electronic check,0
CUST02648,65,Male,East,Month-to-Month,57,52.22,3013.91,No,No,No phone service,Mailed check,1
CUST02649,47,Male,West,Month-to-Month,63,76.63,4846.2,No,No,No phone service,Mailed check,1
CUST02650,40,Female,East,One year,37,57.31,2142.54,Fiber optic,Yes,No,Mailed check,0
CUST02651,59,Female,West,One year,58,23.47,1365.42,DSL,No,No phone service,Electronic check,1
CUST02652,61,Female,East,Two year,28,61.76,1745.26,No,Yes,Yes,Mailed check,0
CUST02653,31,Female,South,One year,27,39.61,1074.75,DSL,Yes,Yes,Mailed check,0
CUST02654,31,Female,West,Two year,70,29.99,2123.38,DSL,Yes,No,Bank transfer,0
CUST02655,19,Female,East,Month-to-Month,37,107.26,4015.56,No,Yes,Yes,Mailed check,0
CUST02656,72,Female,South,Month-to-Month,6,89.18,575.63,Fiber optic,Yes,Yes,Mailed check,0
CUST02657,54,Male,South,Month-to-Month,62,58.09,3623.44,DSL,No,No phone service,Bank transfer,0
CUST02658,22,Male,North,Month-to-Month,33,118.53,3926.53,No,Yes,No,Electronic check,1
CUST02659,55,Female,West,One year,40,56.72,2285.27,No,Yes,Yes,Credit card,0
CUST02660,62,Male,North,One year,41,44.45,1846.08,DSL,Yes,Yes,Bank transfer,0
CUST02661,58,Male,South,Month-to-Month,42,67.35,2840.84,No,Yes,No,Electronic check,1
CUST02662,79,Female,North,Month-to-Month,9,114.56,1047.95,Fiber optic,Yes,Yes,Bank transfer,1
CUST02663,71,Male,North,One year,18,86.4,1579.81,DSL,Yes,Yes,Credit card,0
CUST02664,77,Female,East,Month-to-Month,15,93.06,1437.95,No,Yes,Yes,Electronic check,1
CUST02665,78,Male,North,Month-to-Month,4,36.53,150.89,DSL,Yes,Yes,Electronic check,1
CUST02666,64,Female,South,One year,34,24.01,836.58,DSL,Yes,Yes,Electronic check,1
CUST02667,31,Male,North,Month-to-Month,62,73.71,4579.54,DSL,Yes,Yes,Mailed check,0
CUST02668,73,Male,West,Two year,38,53.03,2046.99,Fiber optic,No,No phone service,Bank transfer,0
CUST02669,56,Male,East,Two year,71,24.27,1751.71,DSL,Yes,No,Credit card,0
CUST02670,42,Female,South,Month-to-Month,23,109.62,2550.12,No,Yes,No,Credit card,1
CUST02671,37,Male,North,Month-to-Month,20,22.51,476.84,Fiber optic,Yes,Yes,Electronic check,0
CUST02672,19,Male,West,One year,56,21.27,1227.8,DSL,Yes,Yes,Credit card,0
CUST02673,56,Female,South,Month-to-Month,53,49.92,2653.46,Fiber optic,Yes,Yes,Bank transfer,0
CUST02674,23,Female,North,Month-to-Month,2,69.73,148.75,Fiber optic,Yes,Yes,Mailed check,1
CUST02675,34,Male,East,Two year,21,65.08,1402.12,DSL,Yes,Yes,Credit card,0
CUST02676,76,Male,North,Month-to-Month,42,56.0,2358.59,DSL,Yes,No,Electronic check,0
CUST02677,42,Male,South,Month-to-Month,57,106.38,6100.01,Fiber optic,Yes,No,Electronic check,1
CUST02678,74,Male,South,Month-to-Month,49,49.76,2446.46,DSL,Yes,No,Electronic check,0
CUST02679,45,Female,South,Month-to-Month,10,85.28,902.38,No,Yes,No,Electronic check,1
CUST02680,19,Male,West,Month-to-Month,61,59.86,3653.72,DSL,No,No phone service,Electronic check,1
CUST02681,52,Male,North,Month-to-Month,21,58.87,1275.09,Fiber optic,No,No phone service,Mailed check,0
CUST02682,54,Female,North,Month-to-Month,60,113.28,6808.4,Fiber optic,Yes,Yes,Credit card,0
CUST02683,22,Male,North,Month-to-Month,13,89.74,1182.8,Fiber optic,Yes,No,Electronic check,1
CUST02684,18,Male,East,Two year,48,73.82,3588.95,DSL,Yes,Yes,Electronic check,0
CUST02685,57,Male,West,Two year,40,37.46,1513.73,DSL,Yes,Yes,Mailed check,0
CUST02686,29,Female,West,Month-to-Month,63,33.76,2145.73,DSL,Yes,No,Credit card,1
CUST02687,73,Female,East,Month-to-Month,9,39.36,363.35,Fiber optic,No,No phone service,Electronic check,1
CUST02688,53,Male,West,One year,57,82.69,4717.19,DSL,Yes,Yes,Bank transfer,0
CUST02689,62,Male,East,One year,51,25.6,1311.0,DSL,Yes,No,Electronic check,0
CUST02690,40,Female,South,Two year,40,66.41,2686.08,DSL,Yes,No,Credit card,0
CUST02691,64,Male,South,One year,64,65.97,4224.42,No,Yes,No,Mailed check,0
CUST02692,48,Male,West,Month-to-Month,70,111.78,7835.88,No,Yes,Yes,Electronic check,0
CUST02693,28,Female,South,Month-to-Month,64,56.99,3667.04,Fiber optic,No,No phone service,Electronic check,1
CUST02694,27,Female,South,One year,25,109.66,2746.92,Fiber optic,Yes,No,Bank transfer,0
CUST02695,20,Female,South,Two year,28,81.51,2319.7,DSL,Yes,No,Electronic check,1
CUST02696,71,Male,North,Month-to-Month,10,59.01,638.67,Fiber optic,Yes,No,Credit card,1
CUST02697,31,Male,South,Month-to-Month,28,72.66,2079.23,Fiber optic,Yes,No,Bank transfer,1
CUST02698,33,Male,North,Month-to-Month,36,29.42,1106.8,Fiber optic,Yes,No,Electronic check,1
CUST02699,27,Male,East,Month-to-Month,11,108.96,1225.8,DSL,Yes,Yes,Bank transfer,0
CUST02700,46,Female,East,Month-to-Month,21,83.15,1753.55,Fiber optic,Yes,Yes,Bank transfer,0
CUST02701,27,Male,East,Two year,26,63.56,1685.9,DSL,No,No phone service,Electronic check,1
CUST02702,29,Male,East,One year,18,97.57,1759.24,DSL,No,No phone service,Electronic check,1
CUST02703,47,Female,East,Two year,68,60.45,4134.41,DSL,Yes,No,Bank transfer,0
CUST02704,58,Female,South,Two year,41,66.1,2749.57,DSL,No,No phone service,Mailed check,0
CUST02705,18,Male,South,Month-to-Month,15,62.2,975.75,DSL,Yes,No,Bank transfer,0
CUST02706,22,Female,South,One year,23,119.66,2766.95,DSL,Yes,Yes,Bank transfer,0
CUST02707,37,Female,East,Two year,41,97.02,3988.92,DSL,Yes,Yes,Electronic check,0
CUST02708,25,Male,East,Month-to-Month,6,112.88,711.75,DSL,No,No phone service,Electronic check,1
CUST02709,60,Male,North,One year,71,57.96,4122.1,DSL,Yes,Yes,Credit card,0
CUST02710,29,Male,West,Month-to-Month,60,69.02,4190.9,DSL,Yes,No,Bank transfer,0
CUST02711,18,Male,South,One year,52,40.14,2103.89,DSL,Yes,Yes,Electronic check,1
CUST02712,74,Female,West,Month-to-Month,9,21.01,226.56,Fiber optic,Yes,Yes,Bank transfer,1
CUST02713,71,Female,East,Month-to-Month,30,39.48,1220.68,No,Yes,Yes,Electronic check,1
CUST02714,37,Male,East,Month-to-Month,44,112.89,4982.67,No,Yes,Yes,Electronic check,1
CUST02715,45,Male,East,Month-to-Month,62,65.64,4088.99,Fiber optic,Yes,Yes,Mailed check,0
CUST02716,74,Female,West,Month-to-Month,43,33.08,1464.52,Fiber optic,Yes,Yes,Bank transfer,1
CUST02717,60,Male,North,Month-to-Month,28,65.26,1838.68,DSL,Yes,No,Electronic check,0
CUST02718,54,Male,East,Month-to-Month,8,99.27,797.16,No,Yes,No,Electronic check,0
CUST02719,64,Male,North,Month-to-Month,51,70.08,3581.44,Fiber optic,No,No phone service,Electronic check,1
CUST02720,54,Male,North,Month-to-Month,30,113.68,3444.6,No,Yes,Yes,Bank transfer,0
CUST02721,29,Female,South,One year,11,109.84,1220.11,DSL,Yes,Yes,Electronic check,1
CUST02722,54,Male,West,One year,20,67.32,1374.76,Fiber optic,Yes,No,Credit card,0
CUST02723,66,Female,East,One year,31,28.3,896.98,DSL,Yes,Yes,Electronic check,1
CUST02724,66,Male,North,Two year,34,90.44,3118.37,No,Yes,No,Mailed check,0
CUST02725,73,Male,West,Month-to-Month,12,55.64,692.05,DSL,Yes,Yes,Credit card,1
CUST02726,61,Female,West,Month-to-Month,48,98.57,4738.34,Fiber optic,No,No phone service,Bank transfer,0
CUST02727,73,Male,East,Month-to-Month,28,50.89,1466.56,DSL,Yes,Yes,Electronic check,1
CUST02728,45,Female,South,Two year,67,53.06,3559.15,No,Yes,Yes,Electronic check,0
CUST02729,64,Male,South,One year,63,74.23,4717.9,DSL,Yes,Yes,Bank transfer,0
CUST02730,32,Male,North,Month-to-Month,48,22.49,1081.59,No,Yes,Yes,Mailed check,1
CUST02731,23,Male,South,Month-to-Month,42,36.97,1552.92,Fiber optic,No,No phone service,Electronic check,0
CUST02732,61,Male,South,One year,52,105.14,5505.06,Fiber optic,Yes,Yes,Bank transfer,0
CUST02733,76,Male,South,Month-to-Month,5,115.66,606.3,DSL,Yes,No,Electronic check,1
CUST02734,78,Female,West,Month-to-Month,12,39.21,481.27,No,Yes,Yes,Electronic check,1
CUST02735,37,Female,East,Two year,59,97.25,5786.05,Fiber optic,Yes,No,Bank transfer,0
CUST02736,67,Male,West,Month-to-Month,65,31.19,2059.2,DSL,Yes,Yes,Electronic check,1
CUST02737,31,Male,West,Two year,52,67.27,3509.97,Fiber optic,Yes,No,Electronic check,0
CUST02738,19,Female,East,Month-to-Month,43,70.85,3067.35,DSL,No,No phone service,Mailed check,0
CUST02739,26,Female,West,One year,63,76.37,4856.97,DSL,Yes,No,Credit card,1
CUST02740,54,Male,North,Two year,50,56.14,2817.17,Fiber optic,Yes,Yes,Bank transfer,0
CUST02741,37,Male,North,Month-to-Month,39,105.61,4165.13,Fiber optic,Yes,No,Electronic check,1
CUST02742,43,Female,West,One year,42,50.35,2125.54,Fiber optic,No,No phone service,Electronic check,0
CUST02743,46,Male,South,One year,17,68.52,1166.02,Fiber optic,Yes,Yes,Mailed check,0
CUST02744,18,Female,West,Two year,43,39.38,1706.76,Fiber optic,Yes,Yes,Electronic check,0
CUST02745,72,Male,South,Month-to-Month,49,77.29,3789.94,No,Yes,No,Credit card,0
CUST02746,52,Female,West,Month-to-Month,5,39.72,210.25,DSL,No,No phone service,Mailed check,1
CUST02747,23,Female,North,Month-to-Month,1,44.15,57.75,Fiber optic,Yes,No,Electronic check,1
CUST02748,54,Male,South,Two year,67,63.74,4291.41,No,Yes,No,Electronic check,1
CUST02749,70,Female,North,Two year,24,47.78,1160.85,Fiber optic,Yes,Yes,Bank transfer,0
CUST02750,76,Male,West,Month-to-Month,29,24.01,731.88,Fiber optic,No,No phone service,Credit card,0
CUST02751,22,Male,East,Month-to-Month,15,99.64,1543.14,Fiber optic,No,No phone service,Electronic check,0
CUST02752,50,Male,South,Two year,4,102.01,410.42,No,Yes,Yes,Electronic check,1
CUST02753,66,Male,South,Month-to-Month,44,110.07,4868.73,Fiber optic,No,No phone service,Electronic check,0
CUST02754,68,Female,West,Month-to-Month,65,117.99,7682.43,DSL,Yes,Yes,Credit card,0
CUST02755,31,Male,West,Month-to-Month,31,31.32,994.06,Fiber optic,Yes,Yes,Electronic check,1
CUST02756,29,Male,South,Month-to-Month,20,47.45,984.23,DSL,Yes,Yes,Bank transfer,0
CUST02757,59,Male,East,One year,10,83.06,874.44,DSL,No,No phone service,Credit card,0
CUST02758,37,Male,West,Month-to-Month,11,107.64,1228.37,Fiber optic,Yes,Yes,Electronic check,1
CUST02759,70,Female,West,Month-to-Month,28,36.23,1022.6,DSL,Yes,No,Electronic check,1
CUST02760,67,Male,West,Two year,38,68.35,2625.43,Fiber optic,Yes,Yes,Credit card,0
CUST02761,41,Female,East,Month-to-Month,24,117.88,2843.26,Fiber optic,Yes,Yes,Electronic check,1
CUST02762,76,Female,South,Month-to-Month,39,53.1,2095.79,No,Yes,Yes,Credit card,0
CUST02763,60,Female,North,Two year,51,69.11,3570.61,DSL,Yes,No,Credit card,0
CUST02764,79,Male,West,One year,50,89.38,4472.03,DSL,Yes,Yes,Mailed check,0
CUST02765,51,Male,East,Month-to-Month,7,62.17,464.9,Fiber optic,Yes,Yes,Electronic check,0
CUST02766,42,Male,South,Month-to-Month,68,91.75,6256.99,DSL,No,No phone service,Mailed check,0
CUST02767,67,Male,South,Month-to-Month,53,34.77,1886.22,DSL,Yes,Yes,Mailed check,0
CUST02768,46,Female,East,One year,37,43.06,1604.14,No,No,No phone service,Bank transfer,0
CUST02769,74,Female,West,Month-to-Month,54,58.69,3185.91,DSL,Yes,Yes,Credit card,0
CUST02770,56,Male,North,Month-to-Month,55,118.39,6512.47,Fiber optic,Yes,No,Credit card,1
CUST02771,48,Male,West,Month-to-Month,31,54.88,1722.78,DSL,Yes,Yes,Electronic check,0
CUST02772,73,Male,South,One year,65,111.55,7282.41,DSL,Yes,Yes,Bank transfer,0
CUST02773,64,Male,North,Month-to-Month,59,107.49,6351.72,DSL,No,No phone service,Mailed check,1
CUST02774,60,Male,West,Month-to-Month,47,95.58,4524.04,Fiber optic,Yes,No,Electronic check,0
CUST02775,67,Male,North,Month-to-Month,49,57.03,2831.71,No,Yes,No,Mailed check,0
CUST02776,40,Male,East,Month-to-Month,18,53.04,964.34,Fiber optic,No,No phone service,Bank transfer,0
CUST02777,61,Female,West,One year,3,83.97,289.67,Fiber optic,No,No phone service,Mailed check,0
CUST02778,55,Female,South,One year,18,43.26,825.32,Fiber optic,Yes,Yes,Credit card,0
CUST02779,37,Female,South,One year,58,56.05,3262.02,DSL,Yes,Yes,Mailed check,0
CUST02780,40,Female,North,One year,71,101.51,7213.96,Fiber optic,Yes,Yes,Mailed check,0
CUST02781,79,Male,East,Month-to-Month,25,41.07,1043.42,Fiber optic,Yes,Yes,Mailed check,0
CUST02782,62,Male,West,One year,18,102.81,1860.12,Fiber optic,Yes,Yes,Mailed check,0
CUST02783,69,Male,East,Month-to-Month,52,75.2,3949.16,DSL,Yes,No,Electronic check,0
CUST02784,33,Male,East,Month-to-Month,43,71.16,3066.52,No,Yes,Yes,Mailed check,0
CUST02785,67,Male,North,One year,67,81.36,5452.25,Fiber optic,Yes,No,Bank transfer,0
CUST02786,59,Female,North,Two year,7,83.14,599.57,DSL,Yes,No,Credit card,0
